,gene,name,total,max1,max3
17312,ENSG00000268243,somethw,-1.0,-1.0,-1.0
17313,ENSG00000165192,somethw,-1.0,-1.0,-1.0
17314,ENSG00000261315,somethw,-1.0,-1.0,-1.0
17315,ENSG00000238173,somethw,-1.0,-1.0,-1.0
17316,ENSG00000199936,somethw,-1.0,-1.0,-1.0
17317,ENSG00000259068,somethw,-1.0,-1.0,-1.0
17318,ENSG00000267474,somethw,-1.0,-1.0,-1.0
17319,ENSG00000213413,somethw,-1.0,-1.0,-1.0
17320,ENSG00000215943,somethw,-1.0,-1.0,-1.0
17321,ENSG00000274993,somethw,-1.0,-1.0,-1.0
17322,ENSG00000196564,somethw,-1.0,-1.0,-1.0
17323,ENSG00000227800,somethw,-1.0,-1.0,-1.0
17324,ENSG00000277572,somethw,-1.0,-1.0,-1.0
17325,ENSG00000275016,somethw,-1.0,-1.0,-1.0
17326,ENSG00000116830,somethw,-1.0,-1.0,-1.0
17327,ENSG00000279730,somethw,-1.0,-1.0,-1.0
17328,ENSG00000227313,somethw,-1.0,-1.0,-1.0
17329,ENSG00000189007,somethw,-1.0,-1.0,-1.0
17330,ENSG00000224825,somethw,-1.0,-1.0,-1.0
17331,ENSG00000271081,somethw,-1.0,-1.0,-1.0
17332,ENSG00000257541,somethw,-1.0,-1.0,-1.0
17333,ENSG00000122882,somethw,-1.0,-1.0,-1.0
17334,ENSG00000226900,somethw,-1.0,-1.0,-1.0
17335,ENSG00000229694,somethw,-1.0,-1.0,-1.0
17336,ENSG00000265154,somethw,-1.0,-1.0,-1.0
17337,ENSG00000222477,somethw,-1.0,-1.0,-1.0
17338,ENSG00000199859,somethw,-1.0,-1.0,-1.0
17339,ENSG00000119922,somethw,-1.0,-1.0,-1.0
17340,ENSG00000152413,somethw,-1.0,-1.0,-1.0
17341,ENSG00000231412,somethw,-1.0,-1.0,-1.0
17342,ENSG00000255040,somethw,-1.0,-1.0,-1.0
17343,ENSG00000255078,somethw,-1.0,-1.0,-1.0
17344,ENSG00000170454,somethw,-1.0,-1.0,-1.0
17345,ENSG00000271307,somethw,-1.0,-1.0,-1.0
17346,ENSG00000244184,somethw,-1.0,-1.0,-1.0
17347,ENSG00000212165,somethw,-1.0,-1.0,-1.0
17348,ENSG00000136450,somethw,-1.0,-1.0,-1.0
17349,ENSG00000223842,somethw,-1.0,-1.0,-1.0
17350,ENSG00000225923,somethw,-1.0,-1.0,-1.0
17351,ENSG00000272745,somethw,-1.0,-1.0,-1.0
17352,ENSG00000255399,somethw,-1.0,-1.0,-1.0
17353,ENSG00000228919,somethw,-1.0,-1.0,-1.0
17354,ENSG00000264484,somethw,-1.0,-1.0,-1.0
17355,ENSG00000269837,somethw,-1.0,-1.0,-1.0
17356,ENSG00000201228,somethw,-1.0,-1.0,-1.0
17357,ENSG00000016082,somethw,-1.0,-1.0,-1.0
17358,ENSG00000223652,somethw,-1.0,-1.0,-1.0
17359,ENSG00000278966,somethw,-1.0,-1.0,-1.0
17360,ENSG00000248419,somethw,-1.0,-1.0,-1.0
17361,ENSG00000229795,somethw,-1.0,-1.0,-1.0
17362,ENSG00000254959,somethw,-1.0,-1.0,-1.0
17363,ENSG00000243794,somethw,-1.0,-1.0,-1.0
17364,ENSG00000070214,somethw,-1.0,-1.0,-1.0
17365,ENSG00000205670,somethw,-1.0,-1.0,-1.0
17366,ENSG00000162399,somethw,-1.0,-1.0,-1.0
17367,ENSG00000231712,somethw,-1.0,-1.0,-1.0
17368,ENSG00000155363,somethw,-1.0,-1.0,-1.0
17369,ENSG00000179041,somethw,-1.0,-1.0,-1.0
17370,ENSG00000251490,somethw,-1.0,-1.0,-1.0
17371,ENSG00000268056,somethw,-1.0,-1.0,-1.0
17372,ENSG00000251682,somethw,-1.0,-1.0,-1.0
17373,ENSG00000005339,somethw,-1.0,-1.0,-1.0
17374,ENSG00000230629,somethw,-1.0,-1.0,-1.0
17375,ENSG00000268157,somethw,-1.0,-1.0,-1.0
17376,ENSG00000170775,somethw,-1.0,-1.0,-1.0
17377,ENSG00000256588,somethw,-1.0,-1.0,-1.0
17378,ENSG00000261514,somethw,-1.0,-1.0,-1.0
17379,ENSG00000171227,somethw,-1.0,-1.0,-1.0
17380,ENSG00000270747,somethw,-1.0,-1.0,-1.0
17381,ENSG00000179342,somethw,-1.0,-1.0,-1.0
17382,ENSG00000153904,somethw,-1.0,-1.0,-1.0
17383,ENSG00000245614,somethw,-1.0,-1.0,-1.0
17384,ENSG00000166816,somethw,-1.0,-1.0,-1.0
17385,ENSG00000253966,somethw,-1.0,-1.0,-1.0
17386,ENSG00000108516,somethw,-1.0,-1.0,-1.0
17387,ENSG00000237269,somethw,-1.0,-1.0,-1.0
17388,ENSG00000248858,somethw,-1.0,-1.0,-1.0
17389,ENSG00000226079,somethw,-1.0,-1.0,-1.0
17390,ENSG00000236206,somethw,-1.0,-1.0,-1.0
17391,ENSG00000278829,somethw,-1.0,-1.0,-1.0
17392,ENSG00000232245,somethw,-1.0,-1.0,-1.0
17393,ENSG00000252847,somethw,-1.0,-1.0,-1.0
17394,ENSG00000008282,somethw,-1.0,-1.0,-1.0
17395,ENSG00000118816,somethw,-1.0,-1.0,-1.0
17396,ENSG00000099721,somethw,-1.0,-1.0,-1.0
17397,ENSG00000211800,somethw,-1.0,-1.0,-1.0
17398,ENSG00000156150,somethw,-1.0,-1.0,-1.0
17399,ENSG00000232690,somethw,-1.0,-1.0,-1.0
17400,ENSG00000219545,somethw,-1.0,-1.0,-1.0
17401,ENSG00000251980,somethw,-1.0,-1.0,-1.0
17402,ENSG00000270574,somethw,-1.0,-1.0,-1.0
17403,ENSG00000200369,somethw,-1.0,-1.0,-1.0
17404,ENSG00000260602,somethw,-1.0,-1.0,-1.0
17405,ENSG00000280369,somethw,-1.0,-1.0,-1.0
17406,ENSG00000239142,somethw,-1.0,-1.0,-1.0
17407,ENSG00000263468,somethw,-1.0,-1.0,-1.0
17408,ENSG00000110628,somethw,-1.0,-1.0,-1.0
17409,ENSG00000280234,somethw,-1.0,-1.0,-1.0
17410,ENSG00000279505,somethw,-1.0,-1.0,-1.0
17411,ENSG00000254947,somethw,-1.0,-1.0,-1.0
17412,ENSG00000260162,somethw,-1.0,-1.0,-1.0
17413,ENSG00000236091,somethw,-1.0,-1.0,-1.0
17414,ENSG00000231280,somethw,-1.0,-1.0,-1.0
17415,ENSG00000273154,somethw,-1.0,-1.0,-1.0
17416,ENSG00000280268,somethw,-1.0,-1.0,-1.0
17417,ENSG00000254695,somethw,-1.0,-1.0,-1.0
17418,ENSG00000164011,somethw,-1.0,-1.0,-1.0
17419,ENSG00000225385,somethw,-1.0,-1.0,-1.0
17420,ENSG00000227880,somethw,-1.0,-1.0,-1.0
17421,ENSG00000250340,somethw,-1.0,-1.0,-1.0
17422,ENSG00000269656,somethw,-1.0,-1.0,-1.0
17423,ENSG00000115526,somethw,-1.0,-1.0,-1.0
17424,ENSG00000271849,somethw,-1.0,-1.0,-1.0
17425,ENSG00000223571,somethw,-1.0,-1.0,-1.0
17426,ENSG00000248853,somethw,-1.0,-1.0,-1.0
17427,ENSG00000259435,somethw,-1.0,-1.0,-1.0
17428,ENSG00000271554,somethw,-1.0,-1.0,-1.0
17429,ENSG00000271270,somethw,-1.0,-1.0,-1.0
17430,ENSG00000213891,somethw,-1.0,-1.0,-1.0
17431,ENSG00000268015,somethw,-1.0,-1.0,-1.0
17432,ENSG00000229990,somethw,-1.0,-1.0,-1.0
17433,ENSG00000107882,somethw,-1.0,-1.0,-1.0
17434,ENSG00000259383,somethw,-1.0,-1.0,-1.0
17435,ENSG00000267062,somethw,-1.0,-1.0,-1.0
17436,ENSG00000281398,somethw,-1.0,-1.0,-1.0
17437,ENSG00000239715,somethw,-1.0,-1.0,-1.0
17438,ENSG00000074054,somethw,-1.0,-1.0,-1.0
17439,ENSG00000133466,somethw,-1.0,-1.0,-1.0
17440,ENSG00000217447,somethw,-1.0,-1.0,-1.0
17441,ENSG00000251602,somethw,-1.0,-1.0,-1.0
17442,ENSG00000260516,somethw,-1.0,-1.0,-1.0
17443,ENSG00000279981,somethw,-1.0,-1.0,-1.0
17444,ENSG00000160888,somethw,-1.0,-1.0,-1.0
17445,ENSG00000257818,somethw,-1.0,-1.0,-1.0
17446,ENSG00000252759,somethw,-1.0,-1.0,-1.0
17447,ENSG00000268173,somethw,-1.0,-1.0,-1.0
17448,ENSG00000115593,somethw,-1.0,-1.0,-1.0
17449,ENSG00000269564,somethw,-1.0,-1.0,-1.0
17450,ENSG00000272542,somethw,-1.0,-1.0,-1.0
17451,ENSG00000173868,somethw,-1.0,-1.0,-1.0
17452,ENSG00000254769,somethw,-1.0,-1.0,-1.0
17453,ENSG00000277474,somethw,-1.0,-1.0,-1.0
17454,ENSG00000251638,somethw,-1.0,-1.0,-1.0
17455,ENSG00000280242,somethw,-1.0,-1.0,-1.0
17456,ENSG00000254957,somethw,-1.0,-1.0,-1.0
17457,ENSG00000257781,somethw,-1.0,-1.0,-1.0
17458,ENSG00000233275,somethw,-1.0,-1.0,-1.0
17459,ENSG00000258001,somethw,-1.0,-1.0,-1.0
17460,ENSG00000273893,somethw,-1.0,-1.0,-1.0
17461,ENSG00000172487,somethw,-1.0,-1.0,-1.0
17462,ENSG00000230400,somethw,-1.0,-1.0,-1.0
17463,ENSG00000089123,somethw,-1.0,-1.0,-1.0
17464,ENSG00000231440,somethw,-1.0,-1.0,-1.0
17465,ENSG00000260417,somethw,-1.0,-1.0,-1.0
17466,ENSG00000261736,somethw,-1.0,-1.0,-1.0
17467,ENSG00000215325,somethw,-1.0,-1.0,-1.0
17468,ENSG00000230212,somethw,-1.0,-1.0,-1.0
17469,ENSG00000087494,somethw,-1.0,-1.0,-1.0
17470,ENSG00000186594,somethw,-1.0,-1.0,-1.0
17471,ENSG00000176567,somethw,-1.0,-1.0,-1.0
17472,ENSG00000258451,somethw,-1.0,-1.0,-1.0
17473,ENSG00000070729,somethw,-1.0,-1.0,-1.0
17474,ENSG00000268516,somethw,-1.0,-1.0,-1.0
17475,ENSG00000227376,somethw,-1.0,-1.0,-1.0
17476,ENSG00000272525,somethw,-1.0,-1.0,-1.0
17477,ENSG00000210127,somethw,-1.0,-1.0,-1.0
17478,ENSG00000206589,somethw,-1.0,-1.0,-1.0
17479,ENSG00000274836,somethw,-1.0,-1.0,-1.0
17480,ENSG00000172375,somethw,-1.0,-1.0,-1.0
17481,ENSG00000251185,somethw,-1.0,-1.0,-1.0
17482,ENSG00000186141,somethw,-1.0,-1.0,-1.0
17483,ENSG00000238482,somethw,-1.0,-1.0,-1.0
17484,ENSG00000269843,somethw,-1.0,-1.0,-1.0
17485,ENSG00000251090,somethw,-1.0,-1.0,-1.0
17486,ENSG00000278954,somethw,-1.0,-1.0,-1.0
17487,ENSG00000200720,somethw,-1.0,-1.0,-1.0
17488,ENSG00000251243,somethw,-1.0,-1.0,-1.0
17489,ENSG00000225556,somethw,-1.0,-1.0,-1.0
17490,ENSG00000272192,somethw,-1.0,-1.0,-1.0
17491,ENSG00000234671,somethw,-1.0,-1.0,-1.0
17492,ENSG00000240031,somethw,-1.0,-1.0,-1.0
17493,ENSG00000258445,somethw,-1.0,-1.0,-1.0
17494,ENSG00000186566,somethw,-1.0,-1.0,-1.0
17495,ENSG00000250705,somethw,-1.0,-1.0,-1.0
17496,ENSG00000228236,somethw,-1.0,-1.0,-1.0
17497,ENSG00000223224,somethw,-1.0,-1.0,-1.0
17498,ENSG00000270892,somethw,-1.0,-1.0,-1.0
17499,ENSG00000278001,somethw,-1.0,-1.0,-1.0
17500,ENSG00000239908,somethw,-1.0,-1.0,-1.0
17501,ENSG00000264578,somethw,-1.0,-1.0,-1.0
17502,ENSG00000027697,somethw,-1.0,-1.0,-1.0
17503,ENSG00000176855,somethw,-1.0,-1.0,-1.0
17504,ENSG00000222881,somethw,-1.0,-1.0,-1.0
17505,ENSG00000125816,somethw,-1.0,-1.0,-1.0
17506,ENSG00000263748,somethw,-1.0,-1.0,-1.0
17507,ENSG00000227737,somethw,-1.0,-1.0,-1.0
17508,ENSG00000072110,somethw,-1.0,-1.0,-1.0
17509,ENSG00000253147,somethw,-1.0,-1.0,-1.0
17510,ENSG00000267612,somethw,-1.0,-1.0,-1.0
17511,ENSG00000189164,somethw,-1.0,-1.0,-1.0
17512,ENSG00000240069,somethw,-1.0,-1.0,-1.0
17513,ENSG00000169131,somethw,-1.0,-1.0,-1.0
17514,ENSG00000236444,somethw,-1.0,-1.0,-1.0
17515,ENSG00000268282,somethw,-1.0,-1.0,-1.0
17516,ENSG00000258906,somethw,-1.0,-1.0,-1.0
17517,ENSG00000271655,somethw,-1.0,-1.0,-1.0
17518,ENSG00000198825,somethw,-1.0,-1.0,-1.0
17519,ENSG00000144021,somethw,-1.0,-1.0,-1.0
17520,ENSG00000226206,somethw,-1.0,-1.0,-1.0
17521,ENSG00000230196,somethw,-1.0,-1.0,-1.0
17522,ENSG00000258566,somethw,-1.0,-1.0,-1.0
17523,ENSG00000230097,somethw,-1.0,-1.0,-1.0
17524,ENSG00000160190,somethw,-1.0,-1.0,-1.0
17525,ENSG00000232111,somethw,-1.0,-1.0,-1.0
17526,ENSG00000275768,somethw,-1.0,-1.0,-1.0
17527,ENSG00000259802,somethw,-1.0,-1.0,-1.0
17528,ENSG00000144035,somethw,-1.0,-1.0,-1.0
17529,ENSG00000224017,somethw,-1.0,-1.0,-1.0
17530,ENSG00000145191,somethw,-1.0,-1.0,-1.0
17531,ENSG00000254805,somethw,-1.0,-1.0,-1.0
17532,ENSG00000233511,somethw,-1.0,-1.0,-1.0
17533,ENSG00000065357,somethw,-1.0,-1.0,-1.0
17534,ENSG00000259555,somethw,-1.0,-1.0,-1.0
17535,ENSG00000145016,somethw,-1.0,-1.0,-1.0
17536,ENSG00000117009,somethw,-1.0,-1.0,-1.0
17537,ENSG00000164124,somethw,-1.0,-1.0,-1.0
17538,ENSG00000134046,somethw,-1.0,-1.0,-1.0
17539,ENSG00000143314,somethw,-1.0,-1.0,-1.0
17540,ENSG00000252155,somethw,-1.0,-1.0,-1.0
17541,ENSG00000224616,somethw,-1.0,-1.0,-1.0
17542,ENSG00000224329,somethw,-1.0,-1.0,-1.0
17543,ENSG00000170054,somethw,-1.0,-1.0,-1.0
17544,ENSG00000236968,somethw,-1.0,-1.0,-1.0
17545,ENSG00000230982,somethw,-1.0,-1.0,-1.0
17546,ENSG00000269859,somethw,-1.0,-1.0,-1.0
17547,ENSG00000253390,somethw,-1.0,-1.0,-1.0
17548,ENSG00000155833,somethw,-1.0,-1.0,-1.0
17549,ENSG00000234463,somethw,-1.0,-1.0,-1.0
17550,ENSG00000168758,somethw,-1.0,-1.0,-1.0
17551,ENSG00000106351,somethw,-1.0,-1.0,-1.0
17552,ENSG00000228429,somethw,-1.0,-1.0,-1.0
17553,ENSG00000226185,somethw,-1.0,-1.0,-1.0
17554,ENSG00000154945,somethw,-1.0,-1.0,-1.0
17555,ENSG00000258744,somethw,-1.0,-1.0,-1.0
17556,ENSG00000222698,somethw,-1.0,-1.0,-1.0
17557,ENSG00000201919,somethw,-1.0,-1.0,-1.0
17558,ENSG00000246863,somethw,-1.0,-1.0,-1.0
17559,ENSG00000228115,somethw,-1.0,-1.0,-1.0
17560,ENSG00000242262,somethw,-1.0,-1.0,-1.0
17561,ENSG00000170089,somethw,-1.0,-1.0,-1.0
17562,ENSG00000091317,somethw,-1.0,-1.0,-1.0
17563,ENSG00000235018,somethw,-1.0,-1.0,-1.0
17564,ENSG00000106263,somethw,-1.0,-1.0,-1.0
17565,ENSG00000182903,somethw,-1.0,-1.0,-1.0
17566,ENSG00000248511,somethw,-1.0,-1.0,-1.0
17567,ENSG00000231574,somethw,-1.0,-1.0,-1.0
17568,ENSG00000214961,somethw,-1.0,-1.0,-1.0
17569,ENSG00000235618,somethw,-1.0,-1.0,-1.0
17570,ENSG00000249579,somethw,-1.0,-1.0,-1.0
17571,ENSG00000201786,somethw,-1.0,-1.0,-1.0
17572,ENSG00000232586,somethw,-1.0,-1.0,-1.0
17573,ENSG00000216723,somethw,-1.0,-1.0,-1.0
17574,ENSG00000183793,somethw,-1.0,-1.0,-1.0
17575,ENSG00000257787,somethw,-1.0,-1.0,-1.0
17576,ENSG00000238041,somethw,-1.0,-1.0,-1.0
17577,ENSG00000141497,somethw,-1.0,-1.0,-1.0
17578,ENSG00000182901,somethw,-1.0,-1.0,-1.0
17579,ENSG00000271966,somethw,-1.0,-1.0,-1.0
17580,ENSG00000266718,somethw,-1.0,-1.0,-1.0
17581,ENSG00000184232,somethw,-1.0,-1.0,-1.0
17582,ENSG00000263234,somethw,-1.0,-1.0,-1.0
17583,ENSG00000079101,somethw,-1.0,-1.0,-1.0
17584,ENSG00000255923,somethw,-1.0,-1.0,-1.0
17585,ENSG00000271128,somethw,-1.0,-1.0,-1.0
17586,ENSG00000231901,somethw,-1.0,-1.0,-1.0
17587,ENSG00000153902,somethw,-1.0,-1.0,-1.0
17588,ENSG00000165556,somethw,-1.0,-1.0,-1.0
17589,ENSG00000239650,somethw,-1.0,-1.0,-1.0
17590,ENSG00000278292,somethw,-1.0,-1.0,-1.0
17591,ENSG00000164951,somethw,-1.0,-1.0,-1.0
17592,ENSG00000228353,somethw,-1.0,-1.0,-1.0
17593,ENSG00000132958,somethw,-1.0,-1.0,-1.0
17594,ENSG00000199001,somethw,-1.0,-1.0,-1.0
17595,ENSG00000180425,somethw,-1.0,-1.0,-1.0
17596,ENSG00000261457,somethw,-1.0,-1.0,-1.0
17597,ENSG00000279433,somethw,-1.0,-1.0,-1.0
17598,ENSG00000237407,somethw,-1.0,-1.0,-1.0
17599,ENSG00000257663,somethw,-1.0,-1.0,-1.0
17600,ENSG00000101180,somethw,-1.0,-1.0,-1.0
17601,ENSG00000248257,somethw,-1.0,-1.0,-1.0
17602,ENSG00000248978,somethw,-1.0,-1.0,-1.0
17603,ENSG00000197472,somethw,-1.0,-1.0,-1.0
17604,ENSG00000101452,somethw,-1.0,-1.0,-1.0
17605,ENSG00000181785,somethw,-1.0,-1.0,-1.0
17606,ENSG00000197322,somethw,-1.0,-1.0,-1.0
17607,ENSG00000214051,somethw,-1.0,-1.0,-1.0
17608,ENSG00000259016,somethw,-1.0,-1.0,-1.0
17609,ENSG00000230952,somethw,-1.0,-1.0,-1.0
17610,ENSG00000206963,somethw,-1.0,-1.0,-1.0
17611,ENSG00000123405,somethw,-1.0,-1.0,-1.0
17612,ENSG00000113296,somethw,-1.0,-1.0,-1.0
17613,ENSG00000091483,somethw,-1.0,-1.0,-1.0
17614,ENSG00000258553,somethw,-1.0,-1.0,-1.0
17615,ENSG00000229413,somethw,-1.0,-1.0,-1.0
17616,ENSG00000152556,somethw,-1.0,-1.0,-1.0
17617,ENSG00000057468,somethw,-1.0,-1.0,-1.0
17618,ENSG00000259594,somethw,-1.0,-1.0,-1.0
17619,ENSG00000269161,somethw,-1.0,-1.0,-1.0
17620,ENSG00000206951,somethw,-1.0,-1.0,-1.0
17621,ENSG00000200615,somethw,-1.0,-1.0,-1.0
17622,ENSG00000062822,somethw,-1.0,-1.0,-1.0
17623,ENSG00000134200,somethw,-1.0,-1.0,-1.0
17624,ENSG00000215369,somethw,-1.0,-1.0,-1.0
17625,ENSG00000270903,somethw,-1.0,-1.0,-1.0
17626,ENSG00000163885,somethw,-1.0,-1.0,-1.0
17627,ENSG00000170315,somethw,-1.0,-1.0,-1.0
17628,ENSG00000152977,somethw,-1.0,-1.0,-1.0
17629,ENSG00000275030,somethw,-1.0,-1.0,-1.0
17630,ENSG00000187714,somethw,-1.0,-1.0,-1.0
17631,ENSG00000170385,somethw,-1.0,-1.0,-1.0
17632,ENSG00000229814,somethw,-1.0,-1.0,-1.0
17633,ENSG00000260304,somethw,-1.0,-1.0,-1.0
17634,ENSG00000219773,somethw,-1.0,-1.0,-1.0
17635,ENSG00000230728,somethw,-1.0,-1.0,-1.0
17636,ENSG00000103342,somethw,-1.0,-1.0,-1.0
17637,ENSG00000278647,somethw,-1.0,-1.0,-1.0
17638,ENSG00000012174,somethw,-1.0,-1.0,-1.0
17639,ENSG00000138592,somethw,-1.0,-1.0,-1.0
17640,ENSG00000100890,somethw,-1.0,-1.0,-1.0
17641,ENSG00000160339,somethw,-1.0,-1.0,-1.0
17642,ENSG00000183826,somethw,-1.0,-1.0,-1.0
17643,ENSG00000143627,somethw,-1.0,-1.0,-1.0
17644,ENSG00000105617,somethw,-1.0,-1.0,-1.0
17645,ENSG00000206858,somethw,-1.0,-1.0,-1.0
17646,ENSG00000200556,somethw,-1.0,-1.0,-1.0
17647,ENSG00000185607,somethw,-1.0,-1.0,-1.0
17648,ENSG00000231018,somethw,-1.0,-1.0,-1.0
17649,ENSG00000265820,somethw,-1.0,-1.0,-1.0
17650,ENSG00000254743,somethw,-1.0,-1.0,-1.0
17651,ENSG00000212383,somethw,-1.0,-1.0,-1.0
17652,ENSG00000276650,somethw,-1.0,-1.0,-1.0
17653,ENSG00000258273,somethw,-1.0,-1.0,-1.0
17654,ENSG00000128891,somethw,-1.0,-1.0,-1.0
17655,ENSG00000086827,somethw,-1.0,-1.0,-1.0
17656,ENSG00000079257,somethw,-1.0,-1.0,-1.0
17657,ENSG00000131055,somethw,-1.0,-1.0,-1.0
17658,ENSG00000213706,somethw,-1.0,-1.0,-1.0
17659,ENSG00000157005,somethw,-1.0,-1.0,-1.0
17660,ENSG00000253404,somethw,-1.0,-1.0,-1.0
17661,ENSG00000267151,somethw,-1.0,-1.0,-1.0
17662,ENSG00000275334,somethw,-1.0,-1.0,-1.0
17663,ENSG00000206693,somethw,-1.0,-1.0,-1.0
17664,ENSG00000251349,somethw,-1.0,-1.0,-1.0
17665,ENSG00000133142,somethw,-1.0,-1.0,-1.0
17666,ENSG00000275956,somethw,-1.0,-1.0,-1.0
17667,ENSG00000130711,somethw,-1.0,-1.0,-1.0
17668,ENSG00000275901,somethw,-1.0,-1.0,-1.0
17669,ENSG00000231894,somethw,-1.0,-1.0,-1.0
17670,ENSG00000225476,somethw,-1.0,-1.0,-1.0
17671,ENSG00000134627,somethw,-1.0,-1.0,-1.0
17672,ENSG00000113658,somethw,-1.0,-1.0,-1.0
17673,ENSG00000236966,somethw,-1.0,-1.0,-1.0
17674,ENSG00000264575,somethw,-1.0,-1.0,-1.0
17675,ENSG00000140623,somethw,-1.0,-1.0,-1.0
17676,ENSG00000163346,somethw,-1.0,-1.0,-1.0
17677,ENSG00000252082,somethw,-1.0,-1.0,-1.0
17678,ENSG00000167646,somethw,-1.0,-1.0,-1.0
17679,ENSG00000245688,somethw,-1.0,-1.0,-1.0
17680,ENSG00000252012,somethw,-1.0,-1.0,-1.0
17681,ENSG00000138594,somethw,-1.0,-1.0,-1.0
17682,ENSG00000252499,somethw,-1.0,-1.0,-1.0
17683,ENSG00000212561,somethw,-1.0,-1.0,-1.0
17684,ENSG00000204873,somethw,-1.0,-1.0,-1.0
17685,ENSG00000272569,somethw,-1.0,-1.0,-1.0
17686,ENSG00000239175,somethw,-1.0,-1.0,-1.0
17687,ENSG00000254966,somethw,-1.0,-1.0,-1.0
17688,ENSG00000163959,somethw,-1.0,-1.0,-1.0
17689,ENSG00000255757,somethw,-1.0,-1.0,-1.0
17690,ENSG00000229697,somethw,-1.0,-1.0,-1.0
17691,ENSG00000133250,somethw,-1.0,-1.0,-1.0
17692,ENSG00000128641,somethw,-1.0,-1.0,-1.0
17693,ENSG00000104497,somethw,-1.0,-1.0,-1.0
17694,ENSG00000116199,somethw,-1.0,-1.0,-1.0
17695,ENSG00000140839,somethw,-1.0,-1.0,-1.0
17696,ENSG00000123201,somethw,-1.0,-1.0,-1.0
17697,ENSG00000114126,somethw,-1.0,-1.0,-1.0
17698,ENSG00000241612,somethw,-1.0,-1.0,-1.0
17699,ENSG00000271304,somethw,-1.0,-1.0,-1.0
17700,ENSG00000279790,somethw,-1.0,-1.0,-1.0
17701,ENSG00000259670,somethw,-1.0,-1.0,-1.0
17702,ENSG00000208027,somethw,-1.0,-1.0,-1.0
17703,ENSG00000158526,somethw,-1.0,-1.0,-1.0
17704,ENSG00000232777,somethw,-1.0,-1.0,-1.0
17705,ENSG00000249971,somethw,-1.0,-1.0,-1.0
17706,ENSG00000165661,somethw,-1.0,-1.0,-1.0
17707,ENSG00000254183,somethw,-1.0,-1.0,-1.0
17708,ENSG00000186481,somethw,-1.0,-1.0,-1.0
17709,ENSG00000197457,somethw,-1.0,-1.0,-1.0
17710,ENSG00000100365,somethw,-1.0,-1.0,-1.0
17711,ENSG00000169100,somethw,-1.0,-1.0,-1.0
17712,ENSG00000236107,somethw,-1.0,-1.0,-1.0
17713,ENSG00000206979,somethw,-1.0,-1.0,-1.0
17714,ENSG00000266402,somethw,-1.0,-1.0,-1.0
17715,ENSG00000249639,somethw,-1.0,-1.0,-1.0
17716,ENSG00000177989,somethw,-1.0,-1.0,-1.0
17717,ENSG00000280020,somethw,-1.0,-1.0,-1.0
17718,ENSG00000252103,somethw,-1.0,-1.0,-1.0
17719,ENSG00000213925,somethw,-1.0,-1.0,-1.0
17720,ENSG00000188263,somethw,-1.0,-1.0,-1.0
17721,ENSG00000104447,somethw,-1.0,-1.0,-1.0
17722,ENSG00000249965,somethw,-1.0,-1.0,-1.0
17723,ENSG00000230033,somethw,-1.0,-1.0,-1.0
17724,ENSG00000250544,somethw,-1.0,-1.0,-1.0
17725,ENSG00000255299,somethw,-1.0,-1.0,-1.0
17726,ENSG00000243004,somethw,-1.0,-1.0,-1.0
17727,ENSG00000131061,somethw,-1.0,-1.0,-1.0
17728,ENSG00000158050,somethw,-1.0,-1.0,-1.0
17729,ENSG00000117245,somethw,-1.0,-1.0,-1.0
17730,ENSG00000257275,somethw,-1.0,-1.0,-1.0
17731,ENSG00000128989,somethw,-1.0,-1.0,-1.0
17732,ENSG00000121351,somethw,-1.0,-1.0,-1.0
17733,ENSG00000236117,somethw,-1.0,-1.0,-1.0
17734,ENSG00000260827,somethw,-1.0,-1.0,-1.0
17735,ENSG00000244649,somethw,-1.0,-1.0,-1.0
17736,ENSG00000131067,somethw,-1.0,-1.0,-1.0
17737,ENSG00000231165,somethw,-1.0,-1.0,-1.0
17738,ENSG00000222432,somethw,-1.0,-1.0,-1.0
17739,ENSG00000120451,somethw,-1.0,-1.0,-1.0
17740,ENSG00000196531,somethw,-1.0,-1.0,-1.0
17741,ENSG00000125304,somethw,-1.0,-1.0,-1.0
17742,ENSG00000229852,somethw,-1.0,-1.0,-1.0
17743,ENSG00000219061,somethw,-1.0,-1.0,-1.0
17744,ENSG00000131966,somethw,-1.0,-1.0,-1.0
17745,ENSG00000231861,somethw,-1.0,-1.0,-1.0
17746,ENSG00000111536,somethw,-1.0,-1.0,-1.0
17747,ENSG00000234624,somethw,-1.0,-1.0,-1.0
17748,ENSG00000147684,somethw,-1.0,-1.0,-1.0
17749,ENSG00000208839,somethw,-1.0,-1.0,-1.0
17750,ENSG00000229824,somethw,-1.0,-1.0,-1.0
17751,ENSG00000264295,somethw,-1.0,-1.0,-1.0
17752,ENSG00000013503,somethw,-1.0,-1.0,-1.0
17753,ENSG00000146386,somethw,-1.0,-1.0,-1.0
17754,ENSG00000208037,somethw,-1.0,-1.0,-1.0
17755,ENSG00000102098,somethw,-1.0,-1.0,-1.0
17756,ENSG00000099974,somethw,-1.0,-1.0,-1.0
17757,ENSG00000196182,somethw,-1.0,-1.0,-1.0
17758,ENSG00000073670,somethw,-1.0,-1.0,-1.0
17759,ENSG00000148290,somethw,-1.0,-1.0,-1.0
17760,ENSG00000234034,somethw,-1.0,-1.0,-1.0
17761,ENSG00000122694,somethw,-1.0,-1.0,-1.0
17762,ENSG00000166408,somethw,-1.0,-1.0,-1.0
